device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor,distance,log_distance,delta_lat,delta_lon,angle,gateway_id,elevation,gw_elevation,delta_elevation,terrain_type,distance_3d,log_distance_3d,fspl,elevation_angle,slope,roughness,terrain_mean,terrain_std,terrain_min,terrain_max,terrain_range,obstruction_ratio,max_obstruction,mean_obstruction,fresnel_obstruction_ratio,min_fresnel_clearance,mean_fresnel_clearance,forest_ratio,water_ratio,residential_ratio,unknown_ratio
board01,16.0732536,108.1509216,a840411eebb44150,16.0740984,108.15253,-93,1.8,2026-02-13T09:23:29.058989+00:00,922200000,125000,12,195.8522789956194,2.2919286294936025,-0.0008447999999994,-0.0016083999999949,-2.657955586134365,6,15.0,14.0,-12.5,unknown,196.25077117753688,2.2928113720032304,77.59272979773237,-0.0636080922736644,1.0166979488747652,0.9797958971132712,14.428571428571429,0.9035079029052512,13.0,16.0,3.0,0.0,-1.5,0.0,0.0,1.5,5.827154677888033,0.0,0.0,0.0,1.0
board01,16.07317,108.14983120000002,a840411eebb44150,16.0740984,108.15253,-109,-14.8,2026-02-13T09:22:29.065162+00:00,922200000,125000,12,306.2830905315347,2.4861230206669704,-0.0009283999999993,-0.0026987999999761,-2.810268772302,6,11.0,14.0,-16.5,unknown,306.7272103116192,2.4867523047206834,81.47154845208144,-0.053741928705457,1.1866207557287474,1.1128342194594845,14.181818181818182,1.33608531424537,11.0,16.0,5.0,0.0,-1.5,0.0,0.2727272727272727,-0.922660416893402,3.1244572801317614,0.0,0.0,0.0,1.0
board01,16.073180100000002,108.149834,a840411eebb44150,16.0740984,108.15253,-111,-15.8,2026-02-13T09:21:59.070036+00:00,922200000,125000,12,305.62437936602805,2.4851879945431703,-0.0009182999999985,-0.0026960000000002,-2.813302325889766,6,11.0,14.0,-16.5,unknown,306.0694549654863,2.485819990159725,81.45290216086228,-0.0538571992672284,1.1866207557287474,1.1128342194594845,14.181818181818182,1.33608531424537,11.0,16.0,5.0,0.0,-1.5,0.0,0.2727272727272727,-0.9177406485628036,3.1281624157370653,0.0,0.0,0.0,1.0
board01,16.073327499999998,108.1497965,a840411eebb44150,16.0740984,108.15253,-90,-19.2,2026-02-13T09:21:29.071850+00:00,922200000,125000,12,304.3880731696764,2.483427631481998,-0.0007709000000026,-0.002733500000005,-2.8667123551302764,6,11.0,14.0,-16.5,unknown,304.8349538487151,2.4840647638265647,81.41779763419908,-0.0540748826365344,1.213215681540918,1.1825396399275587,14.363636363636363,1.4937887931959075,11.0,16.0,5.0,0.0,-1.5,0.0,0.2727272727272727,-1.173233590966067,2.9533090365775565,0.0,0.0,0.0,1.0
board01,16.0319141,108.2140325,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-126,-10.0,2026-02-09T13:57:04.884820373+00:00,922200000,125000,12,2616.085162036587,3.4176518775729305,-0.0228515826230015,-0.0058237641431162,-1.8203360353049545,10,4.0,9.0,-18.5,unknown,2616.150573844708,3.417662736406039,100.08975708578856,-0.0070713405515743,0.8174875912288257,0.7483314773547883,7.965909090909091,2.400041967608273,2.0,14.0,12.0,0.0227272727272727,1.7413793103448274,0.0271029258098223,0.8409090909090909,-13.55451728936686,-4.523070575998812,0.0,0.0,0.0,1.0
board01,16.0321378,108.2157579,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-134,-17.5,2026-02-09T13:53:53.235604783+00:00,922200000,125000,12,2553.938972603436,3.40721051541047,-0.0226278826230021,-0.0040983641431182,-1.7499739910280303,10,3.0,9.0,-19.5,unknown,2554.0134153490058,3.4072231741320733,99.88096584030924,-0.0076348937659924,2.711842116792268,2.57557760512084,8.0,2.619248960347044,3.0,13.0,10.0,0.0348837209302325,0.9117647058823516,0.0225718194254446,0.8488372093023255,-13.482786024699214,-4.918547324576162,0.0,0.0,0.0,0.9302325581395348
board01,16.0322845,108.2169188,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-125,-10.5,2026-02-09T13:53:38.240038180+00:00,922200000,125000,12,2519.4258220489096,3.40130157620674,-0.0224811826230038,-0.0029374641431161,-1.7007234922160988,10,6.0,9.0,-16.5,unknown,2519.4798516374017,3.401310889638529,99.76272015043835,-0.006548877184211,2.360399478979366,2.3919866220361685,7.547619047619047,2.8174826737320053,1.0,15.0,14.0,0.0238095238095238,1.337349397590362,0.0303356282271945,0.7380952380952381,-14.484622600664864,-2.88679341950737,0.0,0.0,0.0,0.8571428571428571
board01,16.0323014,108.21872879999998,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-131,-17.3,2026-02-09T13:53:08.282807159+00:00,922200000,125000,12,2500.818343052816,3.3980821461587185,-0.0224642826230017,-0.0011274641431384,-1.620943438687895,10,3.0,9.0,-19.5,unknown,2500.8943670114163,3.398095348350699,99.69840932468176,-0.0077970525642448,1.602799236956051,2.211243993773641,8.023809523809524,3.5988628841561776,0.0,18.0,18.0,0.0476190476190476,5.240963855421686,0.1283706253585771,0.8095238095238095,-18.322079176271835,-4.821957884911197,0.0,0.0119047619047619,0.0,0.8690476190476191
board01,16.0319795,108.2187817,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-131,-14.5,2026-02-09T13:52:53.243395447+00:00,922200000,125000,12,2536.308781611168,3.404202125387303,-0.0227861826230046,-0.0010745641431242,-1.6179199997771316,10,4.0,9.0,-18.5,unknown,2536.3762508109726,3.4042136780466885,99.82077591860154,-0.0072937411925831,0.8829401237217872,1.019803902718557,8.011764705882353,3.634780089300845,0.0,18.0,18.0,0.0352941176470588,4.970238095238095,0.1165966386554621,0.8,-18.09875232759522,-4.389886474804236,0.0,0.0235294117647058,0.0,0.8705882352941177
board01,16.026063999999998,108.2206111,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-122,-9.3,2026-02-09T13:50:53.258189651+00:00,922200000,125000,12,3192.500767178912,3.504131010299284,-0.028701682623005,0.0007548358568811,-1.5445030285938728,10,7.0,9.0,-15.5,unknown,3192.5383941995037,3.504136128891981,101.8192249355074,-0.0048550326732802,1.3437555959924243,1.1271202242884295,8.644859813084112,2.7556308925292674,0.0,15.0,15.0,0.0186915887850467,1.6792452830188689,0.0230558984306118,0.8037383177570093,-15.540070906015696,-4.915426368748282,0.0,0.0186915887850467,0.0,0.8691588785046729
board01,16.025743900000002,108.2205345,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-127,-10.5,2026-02-09T12:51:07.280692264+00:00,922200000,125000,12,3227.8888422957043,3.5089185706569705,-0.0290217826230012,0.0006782358568813,-1.5474306902692578,10,6.0,9.0,-16.5,unknown,3227.931013546774,3.508924244527073,101.91498724820924,-0.0051115888860787,0.8829401237217872,1.0552724766618335,8.472222222222221,2.907392663326616,0.0,15.0,15.0,0.0185185185185185,1.948598130841121,0.0277345102111457,0.7962962962962963,-15.841804398753888,-5.313261787405531,0.0,0.0185185185185185,0.0,0.8703703703703703
board01,16.0257397,108.2205168,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-124,-10.0,2026-02-09T12:50:53.284576449+00:00,922200000,125000,12,3228.31383022535,3.508975746654178,-0.0290259826230041,0.0006605358568805,-1.548043544315463,10,6.0,9.0,-16.5,unknown,3228.355995924903,3.5089814190305373,101.91613073827853,-0.0051109160057112,0.8829401237217872,1.0552724766618335,8.407407407407407,2.9784318426693286,0.0,15.0,15.0,0.0185185185185185,1.948598130841121,0.0277345102111457,0.7870370370370371,-15.84271896721063,-5.249275821410912,0.0,0.0185185185185185,0.0,0.8703703703703703
board01,16.0257351,108.2204571,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-127,-13.0,2026-02-09T12:50:25.287339030+00:00,922200000,125000,12,3228.692027445295,3.5090266213070747,-0.0290305826230046,0.0006008358568863,-1.5501026294928202,10,6.0,9.0,-16.5,unknown,3228.734188205776,3.509032292354646,101.91714820476072,-0.0051103173576917,0.8829401237217872,1.0552724766618335,8.37962962962963,3.014525306874824,0.0,15.0,15.0,0.0185185185185185,1.948598130841121,0.0277345102111457,0.7870370370370371,-15.843532792052573,-5.222235591221965,0.0,0.0185185185185185,0.0,0.8703703703703703
board01,16.0257289,108.22046099999996,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-134,-18.0,2026-02-09T12:49:57.291499419+00:00,922200000,125000,12,3229.3896132345344,3.509120444109868,-0.0290367826230024,0.0006047358568395,-1.5499727922551103,10,6.0,9.0,-16.5,unknown,3229.4317648879187,3.509126112707712,101.919024611822,-0.0051092135176225,0.8829401237217872,1.0552724766618335,8.398148148148149,2.9687876775459072,0.0,15.0,15.0,0.0185185185185185,1.948598130841121,0.0277345102111457,0.7870370370370371,-15.845033769132115,-5.242114404940206,0.0,0.0185185185185185,0.0,0.8703703703703703
board01,16.0257203,108.2204575,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-128,-11.8,2026-02-09T12:49:43.291119169+00:00,922200000,125000,12,3230.3382370581107,3.509247998119725,-0.0290453826230034,0.0006012358568767,-1.5500994052480035,10,6.0,9.0,-16.5,unknown,3230.3803763333667,3.5092536633888103,101.92157562544398,-0.005107713206963,0.8829401237217872,1.0552724766618335,8.444444444444445,2.9133579115837542,0.0,15.0,15.0,0.0185185185185185,1.948598130841121,0.0277345102111457,0.7870370370370371,-15.84707463808114,-5.290260285931999,0.0,0.0185185185185185,0.0,0.8703703703703703
board01,16.025603699999998,108.220403,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-127,-10.8,2026-02-09T12:49:29.290859264+00:00,922200000,125000,12,3243.190858299218,3.510972507188906,-0.0291619826230054,0.0005467358568864,-1.5520502827114877,10,8.0,9.0,-14.5,retail,3243.223272202458,3.510976847700946,101.9560393116867,-0.0044708310753333,1.0166979488747652,1.142628548566856,8.522935779816514,2.8657942533088074,1.0,15.0,14.0,0.018348623853211,1.4907407407407405,0.0192405708460754,0.7798165137614679,-15.372799898842452,-4.395033809800107,0.0,0.018348623853211,0.0,0.8715596330275229
board01,16.025512900000003,108.2201141,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-126,-10.0,2026-02-09T12:49:15.296725319+00:00,922200000,125000,12,3252.8777190748924,3.5122677377579765,-0.0292527826230006,0.0002578358568854,-1.5619824924452572,10,6.0,9.0,-16.5,retail,3252.919566367093,3.5122733247897537,101.98196885346285,-0.0050723229260953,1.758714124971799,1.861612204515216,7.963302752293578,3.129986972756509,1.0,15.0,14.0,0.018348623853211,1.9722222222222208,0.0279051987767584,0.7706422018348624,-15.87499760046888,-4.854236760319202,0.0,0.018348623853211,0.0,0.8899082568807339
board01,16.0253818,108.2198025,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-127,-11.3,2026-02-09T12:49:01.298784945+00:00,922200000,125000,12,3267.3437245225496,3.514194824653325,-0.0293838826230015,-5.376414311797362e-05,-1.5726260401724528,10,4.0,9.0,-18.5,unknown,3267.396098451623,3.514201786126623,102.02053808020024,-0.0056619405036305,2.0777329831287927,2.315167380558045,7.587155963302752,3.6402717137581058,0.0,17.0,17.0,0.055045871559633,4.532407407407408,0.1035083248386,0.7431192660550459,-18.38735858894679,-5.506166797682987,0.0,0.018348623853211,0.0,0.8990825688073395
board01,16.0253216,108.21969240000004,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-127,-11.0,2026-02-09T12:48:47.199832905+00:00,922200000,125000,12,3274.079438083106,3.515089212370552,-0.0294440826230015,-0.0001638641430758,-1.5763615350393525,10,4.0,9.0,-18.5,unknown,3274.131704265818,3.5150961452303053,102.03842526227388,-0.0056502929004506,2.0777329831287927,2.315167380558045,7.590909090909091,3.681144719551378,0.0,17.0,17.0,0.0545454545454545,4.550458715596331,0.1037948290241868,0.7454545454545455,-18.376536671286825,-5.524203730618089,0.0,0.0181818181818181,0.0,0.9
board01,16.0251691,108.2193779,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-127,-13.3,2026-02-09T12:48:05.205010558+00:00,922200000,125000,12,3291.386854938992,3.5173789303318705,-0.0295965826230037,-0.0004783641431203,-1.5869577363848504,10,2.0,9.0,-20.5,unknown,3291.4506951897656,3.5173873538934197,102.08424943553617,-0.0062281762151414,2.119364923710801,1.9693653800145872,7.254545454545455,3.913697074811543,0.0,17.0,17.0,0.0636363636363636,5.009174311926607,0.135487906588824,0.7818181818181819,-18.89030222632248,-6.221319082172778,0.0,0.0181818181818181,0.0,0.9
board01,16.025294199999998,108.2192114,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-129,-13.0,2026-02-09T12:47:51.209599521+00:00,922200000,125000,12,3277.8038685212528,3.5155829634604454,-0.0294714826230055,-0.000644864143112,-1.592673789348358,10,1.0,9.0,-21.5,unknown,3277.874379913436,3.515592305806844,102.04834847380464,-0.0065590346640976,2.2608271084190856,1.743559577416269,7.109090909090909,4.005327031354516,0.0,17.0,17.0,0.0727272727272727,5.238532110091743,0.157047539616347,0.8090909090909091,-19.100039038241395,-6.549597441978605,0.0,0.0181818181818181,0.0,0.9
board01,16.024243900000002,108.2172739,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-133,-17.3,2026-02-09T12:47:23.213585236+00:00,922200000,125000,12,3405.0688558541365,3.532125898455895,-0.0305217826230013,-0.002582364143123,-1.65520255731348,10,4.0,9.0,-18.5,unknown,3405.119111442036,3.5321323081833844,102.37914852133548,-0.0054329429818719,1.5559295909735775,1.3410443691392169,6.385964912280702,3.550410828538076,-2.0,16.0,18.0,0.0350877192982456,3.6194690265486713,0.0818195932308647,0.7982456140350878,-17.547489927305513,-4.575285310167421,0.0,0.1052631578947368,0.0,0.7894736842105263
board01,16.023758800000003,108.21641190000004,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-131,-14.5,2026-02-09T12:47:09.213225597+00:00,922200000,125000,12,3467.400776835309,3.540004042149228,-0.0310068826230001,-0.0034443641430783,-1.6814266270290312,10,2.0,9.0,-20.5,unknown,3467.461376453688,3.540011632229401,102.5367350022558,-0.0059120373477597,2.077656524157105,1.8829763673503712,6.215517241379311,3.4536488312656712,0.0,16.0,16.0,0.043103448275862,4.086956521739131,0.0832833583208395,0.7844827586206896,-18.0742029167802,-5.525022954230009,0.0,0.0775862068965517,0.0,0.8103448275862069
board01,16.023896599999997,108.2164962,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-133,-17.0,2026-02-09T12:46:55.215885648+00:00,922200000,125000,12,3451.216125773816,3.537972156999958,-0.0308690826230062,-0.0033600641431235,-1.679218324099919,10,2.0,9.0,-20.5,unknown,3451.277009572142,3.537979818433916,102.49609872634608,-0.0059397605168804,2.077656524157105,1.8829763673503712,6.163793103448276,3.5280745103097333,0.0,16.0,16.0,0.043103448275862,4.086956521739131,0.0832833583208395,0.7844827586206896,-18.04138880694179,-5.442784494871656,0.0,0.0775862068965517,0.0,0.8017241379310345
board01,16.0244383,108.2174286,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-132,-15.5,2026-02-09T12:46:41.213830175+00:00,922200000,125000,12,3382.2158487761503,3.529201320275649,-0.0303273826230032,-0.0024276641431129,-1.6506745908895408,10,5.0,9.0,-17.5,unknown,3382.2611220472872,3.5292071335652557,102.32064502897288,-0.0051740073305584,0.7944757266525427,1.019803902718557,6.460176991150442,3.6068651312280617,-2.0,18.0,20.0,0.0353982300884955,5.379464285714285,0.0915771175726927,0.7876106194690266,-19.186805599763048,-4.104840892620167,0.0,0.0973451327433628,0.0,0.7964601769911505
board01,16.0258408,108.22012169999998,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-132,-16.3,2026-02-09T12:46:13.221337387+00:00,922200000,125000,12,3216.425285518506,3.507373467608329,-0.0289248826230021,0.0002654358568605,-1.5616198537318604,10,6.0,9.0,-16.5,unknown,3216.467607068786,3.507379181994084,101.88408599754943,-0.0051298061362328,1.6274527943350654,1.9291448882859992,8.0,3.064129385141706,1.0,15.0,14.0,0.0185185185185185,1.948598130841121,0.0277345102111457,0.7685185185185185,-15.817112220269102,-4.818661707239131,0.0,0.0185185185185185,0.0,0.8981481481481481
board01,16.026350299999997,108.221077,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-122,-11.3,2026-02-09T12:45:59.225902890+00:00,922200000,125000,12,3162.338334108007,3.5000083326346454,-0.028415382623006,0.0012207358568758,-1.5278623389280348,10,9.0,9.0,-13.5,unknown,3162.36714967902,3.5000122899551926,101.73674815677164,-0.0042689281016622,1.104797195409593,1.3410443691392169,9.141509433962264,2.2672345354175967,2.0,14.0,12.0,0.0,-0.8857142857142861,0.0,0.8018867924528302,-13.662763757556212,-4.3515069340679,0.0,0.0188679245283018,0.0,0.8584905660377359
board01,16.026416,108.22118290000004,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-133,-16.5,2026-02-09T12:45:45.222173743+00:00,922200000,125000,12,3155.527258296171,3.499071936079954,-0.028349682623002,0.0013266358569268,-1.524035000280686,10,9.0,9.0,-13.5,unknown,3155.55613606384,3.499075910502209,101.71802056771196,-0.0042781421266327,1.104797195409593,1.3410443691392169,9.160377358490566,2.2239553089239763,2.0,14.0,12.0,0.0,-0.8857142857142861,0.0,0.8207547169811321,-13.645718038054794,-4.356949392343587,0.0,0.0188679245283018,0.0,0.8679245283018868
board01,16.026415699999998,108.22118489999998,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-132,-15.8,2026-02-09T12:45:31.245332427+00:00,922200000,125000,12,3155.5701927611635,3.499077845100176,-0.0283499826230055,0.0013286358568649,-1.5239651019860116,10,9.0,9.0,-13.5,unknown,3155.599070135927,3.499081819414281,101.7181387459534,-0.0042780839203089,1.104797195409593,1.3410443691392169,9.160377358490566,2.2239553089239763,2.0,14.0,12.0,0.0,-0.8857142857142861,0.0,0.8207547169811321,-13.645825545456008,-4.3570340667973,0.0,0.0188679245283018,0.0,0.8679245283018868
board01,16.0264154,108.2211841,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-130,-13.8,2026-02-09T12:45:17.228903752+00:00,922200000,125000,12,3155.5996718990223,3.4990819022329034,-0.0283502826230019,0.001327835856884,-1.5239937534343309,10,9.0,9.0,-13.5,unknown,3155.62854900402,3.499085876472755,101.71821988712288,-0.004278043956311,1.104797195409593,1.3410443691392169,9.169811320754716,2.22537551680952,2.0,14.0,12.0,0.0,-0.8857142857142861,0.0,0.8207547169811321,-13.645899360451027,-4.366526166866926,0.0,0.0188679245283018,0.0,0.8679245283018868
board01,16.026419,108.221183,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-132,-15.8,2026-02-09T12:45:03.228708398+00:00,922200000,125000,12,3155.1944905459104,3.499026134916924,-0.0283466826230025,0.0013267358568782,-1.524026538587754,10,9.0,9.0,-13.5,unknown,3155.223371359192,3.4990301101775536,101.71710456121885,-0.0042785933141274,1.104797195409593,1.3410443691392169,9.160377358490566,2.2239553089239763,2.0,14.0,12.0,0.0,-0.8857142857142861,0.0,0.8207547169811321,-13.644884766673515,-4.3562930952123535,0.0,0.0188679245283018,0.0,0.8679245283018868
board01,16.0264176,108.221179,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-133,-19.0,2026-02-09T12:44:49.231079878+00:00,922200000,125000,12,3155.33082750338,3.499044900514187,-0.0283480826230047,0.0013227358568883,-1.5241696405453988,10,9.0,9.0,-13.5,unknown,3155.359707068778,3.4990488754312974,101.71747986629371,-0.004278408448378,1.104797195409593,1.3410443691392169,9.160377358490566,2.2239553089239763,2.0,14.0,12.0,0.0,-0.8857142857142861,0.0,0.8207547169811321,-13.645226168305328,-4.356561988296397,0.0,0.0188679245283018,0.0,0.8584905660377359
board01,16.0312668,108.2239272,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-130,-14.3,2026-02-09T12:42:15.256154672+00:00,922200000,125000,12,2648.924295756466,3.423069546668302,-0.0234988826230022,0.0040709358568875,-1.3992593074632669,10,7.0,9.0,-15.5,unknown,2648.969643965157,3.423076981500718,100.19804198768212,-0.0058512649030108,1.4142135623730951,1.477294825009551,6.730337078651686,1.078534637844176,4.0,10.0,6.0,0.0,-0.892045454545455,0.0,0.7752808988764045,-8.150351220606293,-1.8599672082526493,0.0,0.0,0.0,0.9550561797752808
board01,16.0322703,108.22420989999998,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-120,-8.3,2026-02-09T12:42:01.255003713+00:00,922200000,125000,12,2544.271833121485,3.405563510010115,-0.0224953826230027,0.0043536358568587,-1.379625114548089,10,6.0,9.0,-16.5,unknown,2544.325335096784,3.405572642433797,99.84795520634373,-0.006484928823013,1.5724699996043294,1.6029971927611104,6.423529411764706,1.3317522344042942,4.0,10.0,6.0,0.0,-0.875,0.0,0.788235294117647,-8.303566473810132,-1.8191065400266773,0.0,0.0,0.0,0.9647058823529412
board01,16.033046300000002,108.2243598,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-126,-10.3,2026-02-09T12:41:47.257436290+00:00,922200000,125000,12,2462.570350115086,3.391388646166753,-0.0217193826230008,0.0045035358568839,-1.36634258625573,10,3.0,9.0,-19.5,unknown,2462.647554821018,3.3914022616365305,99.5645475903984,-0.0079181417697485,1.3486715594833671,1.3937001112147476,6.228915662650603,1.744701453418868,2.0,10.0,8.0,0.0,-0.7743902439024382,0.0,0.8313253012048193,-9.248652995286085,-2.9403791609355188,0.0,0.0,0.0,0.9518072289156626
board01,16.033169100000002,108.2248545,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-120,-3.8,2026-02-09T12:41:33.260509985+00:00,922200000,125000,12,2460.1145938136306,3.390955337307364,-0.0215965826230011,0.0049982358568883,-1.3433641124955442,10,3.0,9.0,-19.5,unknown,2460.191875585074,3.390968979972551,99.5558819571188,-0.0079260450567157,0.7721941631450925,1.068831137270991,5.867469879518072,2.034468548095336,1.0,10.0,9.0,0.0,-0.7743902439024382,0.0,0.7951807228915663,-9.24165000750738,-2.573466448207333,0.0,0.0,0.0,0.927710843373494
board01,16.033208000000002,108.2250392,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-114,-6.8,2026-02-09T12:41:19.263714088+00:00,922200000,125000,12,2460.2606451111265,3.3909811195981505,-0.0215576826230012,0.0051829358568795,-1.3348526007241497,10,5.0,9.0,-17.5,unknown,2460.322883664381,3.390992106043186,99.5563444785315,-0.0071127675958018,0.9972691455343696,1.2039933554633928,5.686746987951807,2.150526474309906,1.0,10.0,9.0,0.0,-0.8475609756097562,0.0,0.6746987951807228,-7.62178789255065,-1.3930687678669662,0.0,0.0,0.0,0.9397590361445785
board01,16.0332224,108.2250372,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-123,-8.8,2026-02-09T12:41:05.263255533+00:00,922200000,125000,12,2458.652426231268,3.3906971379135906,-0.0215432826230035,0.0051809358568846,-1.3347884434481947,10,5.0,9.0,-17.5,unknown,2458.714705494092,3.390708138735558,99.55066513237894,-0.0071174197058579,0.9972691455343696,1.2039933554633928,5.658536585365853,2.187656682584503,1.0,10.0,9.0,0.0,-0.851851851851853,0.0,0.6585365853658537,-7.605477611676672,-1.3593578210303725,0.0,0.0,0.0,0.9146341463414634
board01,16.0333175,108.2254802,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-122,-5.8,2026-02-09T12:40:51.266292392+00:00,922200000,125000,12,2459.488193836072,3.390844742177256,-0.0214481826230041,0.0056239358568888,-1.314358976787222,10,5.0,9.0,-17.5,unknown,2459.5504519360898,3.390855735524225,99.55361706815226,-0.0071150013137454,0.7682459513747883,1.2611106216347556,5.646341463414634,2.2106833245518267,1.0,10.0,9.0,0.0,-0.851851851851853,0.0,0.6585365853658537,-8.467142968812405,-1.349023792555072,0.0,0.0121951219512195,0.0,0.902439024390244
board01,16.0335151,108.226502,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-119,-5.0,2026-02-09T12:40:37.265219388+00:00,922200000,125000,12,2467.3737662261806,3.392234942888272,-0.0212505826230042,0.0066457358568783,-1.267700170733265,10,8.0,9.0,-14.5,unknown,2467.416371888046,3.392242442053719,99.58135119874215,-0.0058765246322825,0.6278090599858761,1.019803902718557,5.590361445783133,2.134265171239079,0.0,10.0,10.0,0.0,-0.9573170731707314,0.0,0.6746987951807228,-7.553124231232282,0.1874897125075047,0.0,0.0120481927710843,0.0,0.7710843373493976
board01,16.0337406,108.22755629999996,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-121,-5.3,2026-02-09T12:40:23.271152437+00:00,922200000,125000,12,2478.464070320675,3.3941826274273423,-0.0210250826230016,0.0077000358568426,-1.2197356714880327,10,6.0,9.0,-16.5,unknown,2478.5189928403875,3.39419225124366,99.62034738254096,-0.0066571030132628,1.1513462102838443,0.88,5.349397590361446,2.51948424125294,-1.0,10.0,11.0,0.0,-0.8841463414634152,0.0,0.6506024096385542,-8.043363870202688,-0.5961774869757217,0.0,0.0,0.0,0.7349397590361446
board01,16.0340014,108.2286846,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-118,-4.5,2026-02-09T12:40:09.274468505+00:00,922200000,125000,12,2494.192635188579,3.3969299925140737,-0.0207642826230021,0.0088283358568759,-1.1687822752339618,10,5.0,9.0,-17.5,unknown,2494.254027044749,3.396940682071836,99.67531599910448,-0.007016010665692,1.3221686990112185,1.022936948203554,4.964285714285714,2.8428960274919044,0.0,10.0,10.0,0.0,-0.8433734939759034,0.0,0.5476190476190477,-8.28861471172946,-0.7477887986670749,0.0,0.0,0.0,0.6309523809523809
board01,16.034244800000003,108.2298562,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-118,-4.8,2026-02-09T12:39:55.272076078+00:00,922200000,125000,12,2519.6550268708647,3.401341084360093,-0.0205208826229998,0.0099999358568823,-1.1173559170777896,10,0.0,9.0,-22.5,unknown,2519.755485049217,3.4013583992553267,99.7636703427743,-0.008929200531819,0.8047378541243649,1.90829767070025,2.845238095238096,3.4623624181675767,-1.0,10.0,11.0,0.0,-0.6626506024096379,0.0,0.75,-8.49410273293225,-1.184916874600989,0.0,0.0119047619047619,0.0,0.6904761904761905
board01,16.034481800000002,108.2310291,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-131,-15.0,2026-02-09T12:39:41.276853748+00:00,922200000,125000,12,2551.995804086376,3.406879955995977,-0.0202838826230014,0.0111728358568825,-1.0673212172540898,10,0.0,9.0,-22.5,unknown,2552.094989234231,3.4068968348346,99.87443905435975,-0.0088160578545549,0.2682459513747883,1.7408044117591157,2.3255813953488373,3.438637711818772,0.0,10.0,10.0,0.0,-0.6588235294117659,0.0,0.6627906976744186,-7.658906401517051,-0.7398791079693091,0.0,0.0116279069767441,0.0,0.8023255813953488
board01,16.0351427,108.2341539,ac1f09fffe06fcf2,16.054765682623003,108.21985626414312,-131,-15.3,2026-02-09T12:39:13.278602652+00:00,922200000,125000,12,2663.733707931985,3.4254908064756604,-0.0196229826230016,0.0142976358568773,-0.9411214710661412,10,4.0,9.0,-18.5,unknown,2663.797949690081,3.42550128030964,100.24652796386056,-0.0069448595289445,3.841308630625208,3.297514215283992,3.415730337078652,3.5309513909192685,0.0,10.0,10.0,0.0,-0.7897727272727266,0.0,0.5393258426966292,-7.117182817328608,-0.0771263318293492,0.0,0.2359550561797752,0.0,0.550561797752809
