lat,lon,rssi
16.019999999999996,108.11000000000001,-120.0
16.019999999999996,108.12000000000002,-115.15434829509296
16.019999999999996,108.13000000000002,-115.13912928730355
16.019999999999996,108.14000000000003,-114.98452907403963
16.019999999999996,108.15000000000003,-120.0
16.019999999999996,108.16000000000004,-111.97983432401827
16.019999999999996,108.17000000000004,-116.0356060525286
16.019999999999996,108.18000000000005,-112.12462031551321
16.019999999999996,108.19000000000005,-115.3066997065122
16.019999999999996,108.20000000000006,-115.955018683984
16.019999999999996,108.21000000000006,-114.07321027551659
16.019999999999996,108.22000000000007,-126.47957201252851
16.019999999999996,108.23000000000008,-124.56041511387168
16.019999999999996,108.24000000000008,-124.92347266742921
16.019999999999996,108.25000000000009,-124.59745423287231
16.019999999999996,108.26000000000009,-124.10893361673634
16.019999999999996,108.2700000000001,-124.82966844508154
16.019999999999996,108.2800000000001,-120.0
16.019999999999996,108.2900000000001,-120.0
16.019999999999996,108.30000000000011,-114.36578314556118
16.019999999999996,108.31000000000012,-114.96235834490201
16.029999999999994,108.08,-120.0
16.029999999999994,108.09,-120.0
16.029999999999994,108.10000000000001,-120.0
16.029999999999994,108.11000000000001,-120.0
16.029999999999994,108.12000000000002,-115.19273887133204
16.029999999999994,108.13000000000002,-116.58350683470995
16.029999999999994,108.14000000000003,-112.31407149889557
16.029999999999994,108.15000000000003,-112.54322271539034
16.029999999999994,108.16000000000004,-112.18040409300069
16.029999999999994,108.17000000000004,-112.02352116417377
16.029999999999994,108.18000000000005,-111.45409263854023
16.029999999999994,108.19000000000005,-113.0
16.029999999999994,108.20000000000006,-114.30966897836376
16.029999999999994,108.21000000000006,-126.4162106227106
16.029999999999994,108.22000000000007,-125.46587459032193
16.029999999999994,108.23000000000008,-123.07058549050352
16.029999999999994,108.24000000000008,-125.95579451834709
16.029999999999994,108.25000000000009,-124.85687317717587
16.029999999999994,108.26000000000009,-124.90571181716838
16.029999999999994,108.2700000000001,-125.0287306896003
16.029999999999994,108.2800000000001,-120.0
16.029999999999994,108.2900000000001,-120.0
16.029999999999994,108.30000000000011,-120.0
16.029999999999994,108.31000000000012,-120.0
16.039999999999996,108.08,-120.0
16.039999999999996,108.09,-120.0
16.039999999999996,108.10000000000001,-120.0
16.039999999999996,108.11000000000001,-114.4561330867023
16.039999999999996,108.12000000000002,-116.4118114279704
16.039999999999996,108.13000000000002,-114.2726205323832
16.039999999999996,108.14000000000003,-111.39039503635395
16.039999999999996,108.15000000000003,-116.46068396078306
16.039999999999996,108.16000000000004,-115.88909310696828
16.039999999999996,108.17000000000004,-111.6134212770915
16.039999999999996,108.18000000000005,-110.74260222433381
16.039999999999996,108.19000000000005,-116.14691597584407
16.039999999999996,108.20000000000006,-114.788985637827
16.039999999999996,108.21000000000006,-124.33403477199123
16.039999999999996,108.22000000000007,-123.30628942425093
16.039999999999996,108.23000000000008,-122.72165997770335
16.039999999999996,108.24000000000008,-126.2053416232889
16.039999999999996,108.25000000000009,-125.55511843711832
16.039999999999996,108.26000000000009,-125.16960850984765
16.039999999999996,108.2700000000001,-125.02227703455964
16.039999999999996,108.2800000000001,-124.90540401868665
16.039999999999996,108.2900000000001,-120.0
16.039999999999996,108.30000000000011,-120.0
16.039999999999996,108.31000000000012,-120.0
16.049999999999997,108.08,-120.0
16.049999999999997,108.09,-120.0
